AQS Code,CAMS,TCEQ Region,Reg#,Site Name,Latitude,Longitude,Timezone,Params,Activation Date,Deactivation Date
480612002,,HARLINGEN,15,San Benito,26.1351726,-97.6300394,CENTRAL,,01-Jan-1983,01-Feb-2008
482150042,"0042, 0142",HARLINGEN,15,Edinburg,26.309858,-98.1831011,CENTRAL,,07-Jan-1995,28-Oct-2008
480610004,,HARLINGEN,15,Gladys Porter Zoo,25.912222,-97.493889,CENTRAL,,01-Jan-1976,30-Dec-1996
482150001,,HARLINGEN,15,McAllen Health Department,26.205833,-98.241667,CENTRAL,,01-Jan-1966,31-Dec-1981
482150002,,HARLINGEN,15,Progresso Elementary School,26.088889,-97.966667,CENTRAL,,01-Jan-1974,31-Dec-1981
482150003,,HARLINGEN,15,Runn Elementary School,26.083611,-98.058333,CENTRAL,,01-Jan-1974,31-Dec-1978
482150004,,HARLINGEN,15,KGBT Radio,26.383333,-97.9,CENTRAL,,01-Jan-1974,31-Dec-1979
482151001,,HARLINGEN,15,Texas A&amp;I University,26.165278,-97.958333,CENTRAL,,01-Jan-1974,31-Dec-1981
482151003,,HARLINGEN,15,Bicentennial at Maple,26.2175,-98.235833,CENTRAL,,01-Jan-1981,26-Jun-1988
483230004,"0319, 0655",LAREDO,16,Eagle Pass,28.704607,-100.4511555,CENTRAL,8,01-Jun-2005,
484790016,"0044, 0144",LAREDO,16,Laredo Vidaurri,27.5174485,-99.5152185,CENTRAL,14,15-Feb-1996,
484790017,"0066, 0173",LAREDO,16,Laredo Bridge,27.5018255,-99.5029843,CENTRAL,92,21-Sep-1999,
484655017,5017,LAREDO,16,Del Rio KDRT,29.372778,-100.925833,CENTRAL,13,01-Aug-2005,
484650003,321,LAREDO,16,Lake Amistad,29.470833,-100.997778,CENTRAL,,04-Aug-2004,01-Aug-2005
484790313,313,LAREDO,16,World Trade Bridge,27.599444,-99.533333,CENTRAL,1,13-Aug-2002,
484790015,,LAREDO,16,Laredo Junior College,27.501389,-99.504167,CENTRAL,,05-Apr-1990,18-Nov-1995
483110001,,LAREDO,16,McMullen County Courthouse,28.461944,-98.548611,CENTRAL,,01-Jan-1975,31-Dec-1979
483230003,,LAREDO,16,Maverick County Tax Office,28.683333,-100.5,CENTRAL,,01-Jan-1971,31-Dec-1977
484650002,,LAREDO,16,Del Rio Central Fire Station,29.375,-100.916667,CENTRAL,,01-Jan-1974,31-Dec-1978
484790001,,LAREDO,16,San Bernardo Avenue,27.525,-99.501389,CENTRAL,,01-Jan-1967,31-Dec-1974
484790002,,LAREDO,16,USEPA-484790002,27.509722,-99.517222,CENTRAL,,01-Jan-1967,31-Dec-1972
484790003,,LAREDO,16,Fire Station #1,27.508333,-99.513889,CENTRAL,,01-Jan-1971,31-Dec-1973
484790004,,LAREDO,16,Guadelupe,27.508611,-99.480556,CENTRAL,,01-Jan-1971,31-Dec-1972
484790005,,LAREDO,16,Beulah Masterson School,27.416944,-99.479167,CENTRAL,,01-Jan-1971,31-Dec-1973
484790006,,LAREDO,16,Saint Joseph Academy,27.5125,-99.495833,CENTRAL,,01-Jan-1971,31-Dec-1972
484790007,,LAREDO,16,Highway Department,27.559722,-99.500278,CENTRAL,,01-Jan-1971,31-Dec-1972
484790008,,LAREDO,16,Faria School,27.538889,-99.511111,CENTRAL,,01-Jan-1971,31-Dec-1972
484790009,,LAREDO,16,Fort McIntosh,27.507222,-99.506944,CENTRAL,,01-Jan-1971,31-Dec-1972
484790010,,LAREDO,16,New Health Building,27.519444,-99.494444,CENTRAL,,01-Jan-1971,31-Dec-1972
484790011,,LAREDO,16,Fire Station #5,27.519444,-99.473611,CENTRAL,,01-Jan-1971,31-Dec-1972
484790012,,LAREDO,16,Old Health Building,27.500278,-99.466944,CENTRAL,,01-Jan-1971,31-Dec-1972
484790013,,LAREDO,16,North Highway Department,27.558333,-99.500278,CENTRAL,,01-Jan-1976,31-Dec-1981
484790014,,LAREDO,16,Cedar Street,27.519722,-99.49,CENTRAL,,01-Jan-1983,29-May-1989
800060001,,,,NE of Ave De La Industria &amp; Thomas Fernandez Intersection,31.718611,-106.396111,CENTRAL,,04-Jun-1990,31-Dec-1998
800060002,,,,Pestalozzi,31.731389,-106.428889,CENTRAL,,04-Jun-1990,18-Jun-2007
800060003,,,,Zenco,31.638056,-106.443056,CENTRAL,,04-Jun-1990,30-Jun-2009
800060010,,,,Presidentia Municipal/City Hall,29.5311,-104.4153,CENTRAL,,17-Nov-2003,23-Feb-2004
800060005,,,,Benito Juarez Police Station,31.654,-106.3545,CENTRAL,1,01-Jul-2010,
800060006,662,,,CD Juarez 20 30 Club,31.735556,-106.459722,MOUNTAIN,10,22-Jul-1996,
800060007,663,,,CD Juarez Delphi,31.712222,-106.395278,MOUNTAIN,10,28-Feb-1995,
800060011,,,,Ninez Mexicana Juarez,31.66127,-106.4542,CENTRAL,1,12-Aug-2010,
800060004,661,,,CD Juarez Advance,31.689722,-106.459722,MOUNTAIN,10,04-Jun-1990,
